x,y
0.15554924748987276,0.10877044637797162
0.18630007827583706,0.11335109807264854
0.22477896934751396,0.2622444310266149
0.24719459635592145,0.13906614224993513
0.2679441422246862,0.41126619978515794
0.2682674023740246,0.3594164196652263
0.29348934086394873,0.2517600648599938
0.3062034293113185,0.16439008253756915
0.34683692838613034,0.44823458383186016
0.3568928577075572,0.3402013852466929
0.3850159874337993,0.47459925878596904
0.4291956128313936,0.2885852945530011
0.44020731450930795,0.378177022222169
0.48320135794937347,0.4650358886012725
0.4918486317511066,0.4760146391132872
0.5707222082104231,0.504234698027495
0.5710972051666698,0.5903834564157351
0.5806578612433215,0.4631644601731564
0.6151237084390031,0.5656692008367483
0.6198895383354297,0.5905689051605275
0.6353243561202211,0.6345937198047207
0.6687135039100749,0.6769062801652268
0.6757242333299223,0.5354911994424922
0.6884130134534048,0.5125832904593153
0.7027924646851598,0.7485651132537953
0.7226117170156949,0.687931045661108
0.7721436320582504,0.6377936514253288
0.7747049788856772,0.823597433651146
0.8239682880697212,0.743101286860264
0.8313020508397702,0.833153242616057
0.8363011207035886,0.7475706456966729
0.8382005228288558,0.908300664871085
0.8389919167247935,0.8843971510037159
0.8570918917989099,0.7360248703690646
0.8642990829118515,0.8383661098465518
0.8924111522711504,0.8302171714479859
0.9121475437029165,0.900310488526119
0.914029392245598,0.7147764693318822
0.9401712327641452,0.8625431963992137
0.9422511664697506,0.8935577230072649
0.9548007529672438,0.6754994784979229
0.9903110091235963,0.741535904704167
1.0052094074250961,0.6811356348377233
1.021157629142202,0.8311607677785383
1.0273119133576056,0.9133153963206168
1.081559542303931,1.002880354741226
1.115669789406148,0.9041329950073013
1.1575702452784116,1.0461193499975077
1.1996971906315181,0.8215212012579454
1.205713086661052,0.7978234502730126
1.231691538237592,0.9386090132741851
1.2378864091045667,0.9758206368723533
1.2689953157225444,0.9521871250176799
1.2722450214455225,0.7903682370253049
1.2756057396090776,0.9496171104932963
1.2997230235455435,0.8591264975404846
1.3073585636350948,1.0190742912344006
1.3331613660596426,1.0012252935156745
1.3398565139121592,0.8982613259225934
1.3977078621621102,0.9439482000992288
1.4197214015512767,0.90387279015013
1.4339256084562102,0.9856334891342842
1.4388944734739377,1.0677249411168865
1.4426581661713795,0.912943449222452
1.4576609265440963,1.0339307351947364
1.5127938415031554,0.955897717928802
1.5487511749836207,0.9363271889007051
1.6056751589266982,0.9908293664003779
1.638560785801804,0.9148854817307738
1.6438045231033733,0.9530441407893573
1.696419525862403,0.8962895459762541
1.7025370038183842,1.1485127510942104
1.7044418565706465,0.9939038049267841
1.710564334401254,0.9342703018671773
1.7287105132653915,1.0046758365406043
1.7585099175714891,0.9734472326906596
1.7918134105853962,0.9579974188308535
1.8523540508033465,1.0097571226574633
1.8585201545723384,1.0194928859557
1.874243885686547,0.9118718986210281
1.898759629347814,0.9006348992735045
1.9080279317732254,0.9216701399438686
1.9317034657638503,0.7514231837829133
1.9359774417217421,0.8128438120229338
1.9377176864584964,1.042786150790016
1.9437734667146964,1.0628440527639915
1.9484999250078125,0.9095910854548153
1.9821026122492986,0.9627238999630384
1.9931658674154606,0.9370201852535441
1.998145704710364,1.1563779869099946
2.0269591028246614,0.9873154177180097
2.065518687422217,0.8698671560901232
2.088798716157191,0.79236678532531
2.1067677137469483,0.7312572649271857
2.1942354017401637,0.8281525150461542
2.2062567752866604,0.74429042382578
2.2180238238879832,0.6839783210452756
2.2665371005665795,0.7158532796255754
2.281446110448101,0.6714143247048318
2.3007525789727232,0.880174906531787
2.3063833987748517,0.8119681232144228
2.3339557224637257,0.7220180100525967
2.3708930809840254,0.8150328299905184
2.3711049408629545,0.7026747546029366
2.4321357335512683,0.5825190876725539
2.432929414908286,0.7726693662929405
2.4504758334296852,0.6805109316633144
2.4633011552192094,0.5444839303454578
2.4665209315133616,0.6097262147973296
2.480773407079649,0.5437143842577254
2.488715035980955,0.4968507431774176
2.495117350664298,0.6764709018531412
2.4957802141525454,0.7546007914323308
2.504189821468227,0.48322484633659457
2.5159008534980334,0.6306956961813694
2.5608156806714195,0.49662227460552055
2.565210216128335,0.5060243708188572
2.5718359362702436,0.4920356989015129
2.596466968153594,0.44940630188171526
2.6066698411051403,0.513656366147529
2.6507139949748755,0.4049249664547413
2.668428702420801,0.4773414384357987
2.691204899243476,0.4312956049248356
2.699869975728417,0.4083815841932017
2.7404412686632496,0.3178734867324937
2.7440554484353568,0.34100707290747734
2.7614532921570927,0.43148118391080037
2.767482905627351,0.40551737275465316
2.782883744030401,0.2728611929789792
2.8204310122755585,0.32361560364134984
2.8319215077704234,0.3648564109477261
2.852117365531594,0.15189696126900157
2.905642048925218,0.27723617222863084
2.91301022816213,0.17358714949590087
2.9256523487662305,0.25991388295081147
2.932078702539733,0.14692377181864913
2.95048723364767,0.04555373837865162
2.952530678803174,0.057734272261102115
2.964294250342924,0.18021777013147353
2.9720129677614313,0.18954587902781392
3.0514317976928202,0.017693422896392197
3.059200846306049,0.1333860173941874
3.0790991507018948,-0.0704687715670145
